,time,MISO,MOSI
263,0.52231336,0xff,0x00
264,0.52231496,0xff,0x00
265,0.52231656,0xff,0x00
266,0.52231816,0xff,0x00
267,0.52231976,0xff,0x00
268,0.52232136,0xff,0x00
269,0.52232296,0xff,0x00
270,0.52232456,0xff,0x00
271,0.52232616,0xff,0x00
272,0.52232776,0xff,0x00
273,0.52232936,0xff,0x00
274,0.52233096,0xff,0x00
275,0.52233256,0xff,0x00
276,0.52233416,0xff,0x00
277,0.52233576,0xff,0x00
278,0.52233736,0xff,0x00
279,0.52233896,0xff,0x00
280,0.52234056,0xff,0x00
281,0.52234216,0xff,0x00
282,0.52234376,0xff,0x00
283,0.52234536,0xff,0x00
284,0.52234696,0xff,0x00
285,0.52234856,0xff,0x00
286,0.52235016,0xff,0x00
287,0.52235176,0xff,0x00
288,0.52235336,0xff,0x00
289,0.52235496,0xff,0x00
290,0.52235656,0xff,0x00
291,0.52235816,0xff,0x00
292,0.52235976,0xff,0x00
293,0.52236136,0xff,0x00
294,0.52236296,0xff,0x00
295,0.52236456,0xff,0x00
296,0.52236616,0xff,0x00
297,0.52236776,0xff,0x00
298,0.52236936,0xff,0x00
299,0.52237096,0xff,0x00
300,0.52237256,0xff,0x00
301,0.52237416,0xff,0x00
302,0.52237576,0xff,0x00
303,0.52237736,0xff,0x00
304,0.52237896,0xff,0x00
305,0.52238056,0xff,0x00
306,0.52238216,0xff,0x00
307,0.52238376,0xff,0x00
308,0.52238536,0xff,0x00
309,0.52238696,0xff,0x00
310,0.52238856,0xff,0x00
311,0.52239016,0xff,0x00
312,0.52239176,0xff,0x00
313,0.52239336,0xff,0x00
314,0.52239496,0xff,0x00
315,0.52239656,0xff,0x00
316,0.52239816,0xff,0x00
317,0.52239976,0xff,0x00
318,0.52240136,0xff,0x00
319,0.52240296,0xff,0x00
320,0.52240456,0xff,0x00
321,0.52240616,0xff,0x00
322,0.52240776,0xff,0x00
323,0.52240936,0xff,0x00
324,0.52241096,0xff,0x00
325,0.52241256,0xff,0x00
326,0.52241416,0xff,0x00
327,0.52241576,0xff,0x00
328,0.52241736,0xff,0x00
329,0.52241896,0xff,0x00
330,0.52242056,0xff,0x00
331,0.52242216,0xff,0x00
332,0.52242376,0xff,0x00
333,0.52242536,0xff,0x00
334,0.52242696,0xff,0x00
335,0.52242856,0xff,0x00
336,0.52243016,0xff,0x00
337,0.52243176,0xff,0x00
338,0.52243336,0xff,0x00
339,0.52243496,0xff,0x00
340,0.52243656,0xff,0x00
341,0.52243816,0xff,0x00
342,0.52243976,0xff,0x00
343,0.52244136,0xff,0x00
344,0.52244296,0xff,0x00
345,0.52244456,0xff,0x00
346,0.52244616,0xff,0x00
347,0.52244776,0xff,0x00
348,0.52244936,0xff,0x00
349,0.52245096,0xff,0x00
350,0.52245256,0xff,0x00
351,0.52245416,0xff,0x00
352,0.52245576,0xff,0x00
353,0.52245736,0xff,0x00
354,0.52245896,0xff,0x00
355,0.52246056,0xff,0x00
356,0.52246216,0xff,0x00
357,0.52246376,0xff,0x00
358,0.52246536,0xff,0x00
359,0.52246696,0xff,0x00
360,0.52246856,0xff,0x00
361,0.52247016,0xff,0x00
362,0.52247176,0xff,0x00
363,0.52247336,0xff,0x00
364,0.52247496,0xff,0x00
365,0.52247656,0xff,0x00
366,0.52247816,0xff,0x00
367,0.52247976,0xff,0x00
368,0.52248136,0xff,0x00
369,0.52248296,0xff,0x00
370,0.52248456,0xff,0x00
371,0.52248616,0xff,0x00
372,0.52248776,0xff,0x00
373,0.52248936,0xff,0x00
374,0.52249096,0xff,0x00
375,0.52249256,0xff,0x00
376,0.52249416,0xff,0x00
377,0.52249576,0xff,0x00
