,time,MISO,MOSI
564,13.21388384,0xff,0x00
565,13.21388544,0xff,0x00
566,13.21388704,0xff,0x00
567,13.21388864,0xff,0x00
568,13.21389024,0xff,0x00
569,13.21389184,0xff,0x00
570,13.21389344,0xff,0x00
571,13.21389504,0xff,0x00
572,13.21389664,0xff,0x00
573,13.21389824,0xff,0x00
574,13.21389984,0xff,0x00
575,13.21390144,0xff,0x00
576,13.21390304,0xff,0x00
577,13.21390464,0xff,0x00
578,13.21390624,0xff,0x00
579,13.21390784,0xff,0x00
580,13.21390944,0xff,0x00
581,13.21391104,0xff,0x00
582,13.21391264,0xff,0x00
583,13.21391424,0xff,0x00
584,13.21391584,0xff,0x00
585,13.21391744,0xff,0x00
586,13.21391904,0xff,0x00
587,13.21392064,0xff,0x00
588,13.21392224,0xff,0x00
589,13.21392384,0xff,0x00
590,13.21392544,0xff,0x00
591,13.21392704,0xff,0x00
592,13.21392864,0xff,0x00
593,13.21393024,0xff,0x00
594,13.21393184,0xff,0x00
595,13.21393344,0xff,0x00
596,13.21393504,0xff,0x00
597,13.21393664,0xff,0x00
598,13.21393824,0xff,0x00
599,13.21393984,0xff,0x00
600,13.21394144,0xff,0x00
601,13.21394304,0xff,0x00
602,13.21394464,0xff,0x00
603,13.21394624,0xff,0x00
604,13.21394784,0xff,0x00
605,13.21394944,0xff,0x00
606,13.21395104,0xff,0x00
607,13.21395264,0xff,0x00
608,13.21395424,0xff,0x00
609,13.21395584,0xff,0x00
610,13.21395744,0xff,0x00
611,13.21395904,0xff,0x00
612,13.21396064,0xff,0x00
613,13.21396224,0xff,0x00
614,13.21396384,0xff,0x00
615,13.21396544,0xff,0x00
616,13.21396704,0xff,0x00
617,13.21396864,0xff,0x00
618,13.21397024,0xff,0x00
619,13.21397184,0xff,0x00
620,13.21397344,0xff,0x00
621,13.21397504,0xff,0x00
622,13.21397664,0xff,0x00
623,13.21397824,0xff,0x00
624,13.21397984,0xff,0x00
625,13.21398144,0xff,0x00
626,13.21398304,0xff,0x00
627,13.21398464,0xff,0x00
